name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Boka di Tolo,,12.2152361,-68.3374389,,,,https://www.divers-guide.com/en/dive-spots/tolo,,,,,,,663869427,node,"{""alt_name"": ""Ol' Blue"", ""name"": ""Boka di Tolo"", ""short_name"": ""Tolo"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/tolo""}"
Windsock,,12.1333083,-68.2816616,,,,https://www.divers-guide.com/en/dive-spots/windsock,,,,,,,663869430,node,"{""name"": ""Windsock"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/windsock""}"
Cliff,,12.1733517,-68.2894267,,,,https://www.divers-guide.com/en/cliff,,,,,,,663869433,node,"{""name"": ""Cliff"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/cliff""}"
Reef Scientifico,,12.1713556,-68.2892583,,,,https://www.divers-guide.com/en/dive-spots/reef-scientifico,,,,,,,663869438,node,"{""name"": ""Reef Scientifico"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/reef-scientifico""}"
Karpata,,12.2192934,-68.3521324,,,,https://www.divers-guide.com/en/dive-spots/karpata,,,,,,,663869440,node,"{""name"": ""Karpata"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/karpata""}"
La Denia's Leap,,12.2181417,-68.3481483,,,,https://www.divers-guide.com/en/la-danias-leap,,,,,,,663869441,node,"{""name"": ""La Denia's Leap"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/la-danias-leap""}"
Boka Bartol,,12.3048091,-68.3975477,,,,https://www.divers-guide.com/en/boka-bartol,,,,,,,663869442,node,"{""name"": ""Boka Bartol"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/boka-bartol""}"
18th Palm,,12.138643,-68.2765096,,,,https://www.shorediving.com/Earth/ABC/BonaireS/18_Palm/index.htm,,,,,,,854130076,node,"{""name"": ""18th Palm"", ""sport"": ""scuba_diving"", ""website"": ""https://www.shorediving.com/Earth/ABC/BonaireS/18_Palm/index.htm""}"
Carel's Vision,,12.230709,-68.4127451,,,,,,,,,,,854130125,node,"{""name"": ""Carel's Vision"", ""sport"": ""scuba_diving""}"
Taylor Made,,12.2230317,-68.4036763,,,,,,,,,,,854130146,node,"{""name"": ""Taylor Made"", ""sport"": ""scuba_diving""}"
Playa Frans,,12.245742,-68.4141402,,,,,,,,,,,1420984806,node,"{""name"": ""Playa Frans"", ""sport"": ""scuba_diving""}"
The Rock,,12.0760025,-68.2799587,,,,,,,,,,,1420984809,node,"{""name"": ""The Rock"", ""sport"": ""scuba_diving""}"
Windjammer,,12.2202758,-68.3753404,,,,https://www.divers-guide.com/en/windjammer,,,,,,,2625769975,node,"{""name"": ""Windjammer"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/windjammer""}"
Chachacha Beach,,12.1460122,-68.276318,,,,https://www.divers-guide.com/en/dive-spots/chachacha,,,,,,,4017913908,node,"{""name"": ""Chachacha Beach"", ""natural"": ""beach"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/chachacha""}"
Bisé Morto,,12.2935303,-68.4132212,,,,,,,,,,,4200486589,node,"{""name"": ""Bis\u00e9 Morto"", ""source"": ""http://www.tourismbonaire.com/includes/bonaire-dive-sites.pdf"", ""sport"": ""scuba_diving""}"
Wayaka 2,,12.2696116,-68.4139081,,,,,,,,,,,4437663289,node,"{""name"": ""Wayaka 2"", ""sport"": ""scuba_diving""}"
Boka Katuna,,12.2997359,-68.4025266,,,,,,,,,,,9523960359,node,"{""name"": ""Boka Katuna"", ""sport"": ""scuba_diving""}"
Hidden Beach (unmarked site),,12.0323197,-68.2581378,,,,,,,,,,,11333668404,node,"{""name"": ""Hidden Beach (unmarked site)"", ""sport"": ""scuba_diving""}"
Yellow Hut (unmarked site),,12.0311599,-68.2562156,,,,,,,,,,,11333668405,node,"{""name"": ""Yellow Hut (unmarked site)"", ""sport"": ""scuba_diving""}"
Soft Coral Garden (unmarked site),,12.0334365,-68.2604963,,,,,,,,,,,11333668406,node,"{""name"": ""Soft Coral Garden (unmarked site)"", ""sport"": ""scuba_diving""}"
Te Amo Beach,,12.1345835,-68.2797913,,,,,,,,,,,1188151213,way,"{""lifeguard"": ""no"", ""name"": ""Te Amo Beach"", ""natural"": ""beach"", ""sport"": ""scuba_diving"", ""supervised"": ""no"", ""tourism"": ""attraction""}"
